sport_code,scope_type,scope_code,phase_code,goal_code,primary_template_category,session_block_order,priority_basis,rank_1_category,rank_1_weight,rank_2_category,rank_2_weight,rank_3_category,rank_3_weight,rank_4_category,rank_4_weight,rank_5_category,rank_5_weight,rank_6_category,rank_6_weight,rank_7_category,rank_7_weight,rank_8_category,rank_8_weight
tennis,format,doubles,general_preparation,speed_movement,acceleration,acceleration;reactive_agility;deceleration;planned_change_of_direction;rotational_power;trunk_force_transfer;shoulder_capacity;aerobic_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",acceleration,1.0,reactive_agility,1.0,deceleration,0.7,planned_change_of_direction,0.7,rotational_power,0.45,trunk_force_transfer,0.45,aerobic_capacity,0.45,shoulder_capacity,0.4
tennis,format,doubles,general_preparation,conditioning,reactive_agility,reactive_agility;acceleration;deceleration;planned_change_of_direction;rotational_power;trunk_force_transfer;aerobic_capacity;repeated_high_intensity_ability,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",reactive_agility,0.8,acceleration,0.75,aerobic_capacity,0.75,repeated_high_intensity_ability,0.65,deceleration,0.45,planned_change_of_direction,0.45,rotational_power,0.45,trunk_force_transfer,0.45
tennis,format,doubles,specific_preparation,general_performance,reactive_agility,reactive_agility;acceleration;deceleration;planned_change_of_direction;rotational_power;trunk_force_transfer;shoulder_capacity;repeated_high_intensity_ability,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",reactive_agility,0.95,acceleration,0.9,deceleration,0.6,planned_change_of_direction,0.6,rotational_power,0.55,repeated_high_intensity_ability,0.5,trunk_force_transfer,0.4,shoulder_capacity,0.35
tennis,format,doubles,specific_preparation,strength_power,reactive_agility,reactive_agility;acceleration;deceleration;planned_change_of_direction;rotational_power;upper_body_power;trunk_force_transfer;repeated_high_intensity_ability,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",reactive_agility,0.95,acceleration,0.9,rotational_power,0.75,deceleration,0.6,planned_change_of_direction,0.6,upper_body_power,0.5,repeated_high_intensity_ability,0.5,trunk_force_transfer,0.4
tennis,format,doubles,specific_preparation,speed_movement,acceleration,acceleration;reactive_agility;deceleration;planned_change_of_direction;rotational_power;trunk_force_transfer;shoulder_capacity;repeated_high_intensity_ability,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",acceleration,1.0,reactive_agility,1.0,deceleration,0.85,planned_change_of_direction,0.85,rotational_power,0.55,repeated_high_intensity_ability,0.5,trunk_force_transfer,0.4,shoulder_capacity,0.35
tennis,format,doubles,specific_preparation,conditioning,reactive_agility,reactive_agility;acceleration;deceleration;planned_change_of_direction;rotational_power;trunk_force_transfer;repeated_high_intensity_ability;aerobic_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",reactive_agility,0.95,acceleration,0.9,repeated_high_intensity_ability,0.75,deceleration,0.6,planned_change_of_direction,0.6,aerobic_capacity,0.6,rotational_power,0.55,trunk_force_transfer,0.4
tennis,format,doubles,competition,general_performance,reactive_agility,reactive_agility;acceleration;deceleration;planned_change_of_direction;rotational_power;trunk_force_transfer;shoulder_capacity;repeated_high_intensity_ability,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",reactive_agility,0.8,acceleration,0.75,deceleration,0.45,planned_change_of_direction,0.45,rotational_power,0.45,trunk_force_transfer,0.4,repeated_high_intensity_ability,0.4,shoulder_capacity,0.35
tennis,format,doubles,competition,strength_power,reactive_agility,reactive_agility;acceleration;deceleration;planned_change_of_direction;rotational_power;upper_body_power;trunk_force_transfer;repeated_high_intensity_ability,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",reactive_agility,0.8,acceleration,0.75,rotational_power,0.65,deceleration,0.45,planned_change_of_direction,0.45,upper_body_power,0.4,trunk_force_transfer,0.4,repeated_high_intensity_ability,0.4
tennis,format,doubles,competition,speed_movement,acceleration,acceleration;reactive_agility;deceleration;planned_change_of_direction;rotational_power;trunk_force_transfer;shoulder_capacity;repeated_high_intensity_ability,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",acceleration,1.0,reactive_agility,1.0,deceleration,0.7,planned_change_of_direction,0.7,rotational_power,0.45,trunk_force_transfer,0.4,repeated_high_intensity_ability,0.4,shoulder_capacity,0.35
tennis,format,doubles,competition,conditioning,reactive_agility,reactive_agility;acceleration;deceleration;planned_change_of_direction;rotational_power;trunk_force_transfer;repeated_high_intensity_ability;aerobic_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",reactive_agility,0.8,acceleration,0.75,repeated_high_intensity_ability,0.65,aerobic_capacity,0.6,deceleration,0.45,planned_change_of_direction,0.45,rotational_power,0.45,trunk_force_transfer,0.4
tennis,format,doubles,transition,general_performance,reactive_agility,reactive_agility;acceleration;deceleration;planned_change_of_direction;rotational_power;trunk_force_transfer;shoulder_capacity;aerobic_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",reactive_agility,0.8,acceleration,0.75,deceleration,0.45,planned_change_of_direction,0.45,rotational_power,0.45,trunk_force_transfer,0.4,aerobic_capacity,0.4,shoulder_capacity,0.35
tennis,format,doubles,transition,strength_power,reactive_agility,reactive_agility;acceleration;deceleration;planned_change_of_direction;rotational_power;upper_body_power;trunk_force_transfer;aerobic_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",reactive_agility,0.8,acceleration,0.75,rotational_power,0.65,deceleration,0.45,planned_change_of_direction,0.45,upper_body_power,0.4,trunk_force_transfer,0.4,aerobic_capacity,0.4
tennis,format,doubles,transition,speed_movement,acceleration,acceleration;reactive_agility;deceleration;planned_change_of_direction;rotational_power;trunk_force_transfer;shoulder_capacity;aerobic_capacity,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",acceleration,1.0,reactive_agility,1.0,deceleration,0.7,planned_change_of_direction,0.7,rotational_power,0.45,trunk_force_transfer,0.4,aerobic_capacity,0.4,shoulder_capacity,0.35
tennis,format,doubles,transition,conditioning,reactive_agility,reactive_agility;acceleration;deceleration;planned_change_of_direction;rotational_power;trunk_force_transfer;aerobic_capacity;repeated_high_intensity_ability,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",reactive_agility,0.8,acceleration,0.75,aerobic_capacity,0.7,deceleration,0.45,planned_change_of_direction,0.45,rotational_power,0.45,trunk_force_transfer,0.4,repeated_high_intensity_ability,0.4
cycling,event,fitness_endurance,general_preparation,general_performance,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,maximum_strength,0.45,local_muscular_endurance,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.3,threshold_capacity,0.3,recovery_management,0.2,,
cycling,event,fitness_endurance,general_preparation,strength_power,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,maximum_strength,0.75,local_muscular_endurance,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.3,threshold_capacity,0.3,recovery_management,0.2,,
cycling,event,fitness_endurance,general_preparation,speed_movement,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,maximum_strength,0.45,local_muscular_endurance,0.45,high_intensity_aerobic_power,0.4,trunk_force_transfer,0.3,threshold_capacity,0.3,recovery_management,0.2,,
cycling,event,fitness_endurance,general_preparation,conditioning,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,high_intensity_aerobic_power,0.7,threshold_capacity,0.6,maximum_strength,0.45,local_muscular_endurance,0.45,trunk_force_transfer,0.3,recovery_management,0.2,,
cycling,event,fitness_endurance,specific_preparation,general_performance,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,high_intensity_aerobic_power,0.5,local_muscular_endurance,0.35,maximum_strength,0.3,threshold_capacity,0.3,trunk_force_transfer,0.25,recovery_management,0.2,,
cycling,event,fitness_endurance,specific_preparation,strength_power,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,maximum_strength,0.6,high_intensity_aerobic_power,0.5,local_muscular_endurance,0.35,threshold_capacity,0.3,trunk_force_transfer,0.25,recovery_management,0.2,,
cycling,event,fitness_endurance,specific_preparation,speed_movement,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,high_intensity_aerobic_power,0.5,local_muscular_endurance,0.35,maximum_strength,0.3,threshold_capacity,0.3,trunk_force_transfer,0.25,recovery_management,0.2,,
cycling,event,fitness_endurance,specific_preparation,conditioning,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,high_intensity_aerobic_power,0.8,threshold_capacity,0.6,local_muscular_endurance,0.35,maximum_strength,0.3,trunk_force_transfer,0.25,recovery_management,0.2,,
cycling,event,fitness_endurance,competition,general_performance,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,high_intensity_aerobic_power,0.4,threshold_capacity,0.3,trunk_force_transfer,0.25,local_muscular_endurance,0.25,performance_preparation,0.2,maximum_strength,0.2,recovery_management,0.2
cycling,event,fitness_endurance,competition,strength_power,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,maximum_strength,0.5,high_intensity_aerobic_power,0.4,threshold_capacity,0.3,trunk_force_transfer,0.25,local_muscular_endurance,0.25,performance_preparation,0.2,recovery_management,0.2
cycling,event,fitness_endurance,competition,speed_movement,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,high_intensity_aerobic_power,0.4,threshold_capacity,0.3,trunk_force_transfer,0.25,local_muscular_endurance,0.25,performance_preparation,0.2,maximum_strength,0.2,recovery_management,0.2
cycling,event,fitness_endurance,competition,conditioning,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,high_intensity_aerobic_power,0.7,threshold_capacity,0.6,trunk_force_transfer,0.25,local_muscular_endurance,0.25,performance_preparation,0.2,maximum_strength,0.2,recovery_management,0.2
cycling,event,fitness_endurance,transition,general_performance,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,high_intensity_aerobic_power,0.4,local_muscular_endurance,0.35,maximum_strength,0.3,threshold_capacity,0.3,recovery_management,0.3,trunk_force_transfer,0.25,performance_preparation,0.1
cycling,event,fitness_endurance,transition,strength_power,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,maximum_strength,0.6,high_intensity_aerobic_power,0.4,local_muscular_endurance,0.35,threshold_capacity,0.3,recovery_management,0.3,trunk_force_transfer,0.25,performance_preparation,0.1
cycling,event,fitness_endurance,transition,speed_movement,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,high_intensity_aerobic_power,0.4,local_muscular_endurance,0.35,maximum_strength,0.3,threshold_capacity,0.3,recovery_management,0.3,trunk_force_transfer,0.25,performance_preparation,0.1
cycling,event,fitness_endurance,transition,conditioning,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;high_intensity_aerobic_power;threshold_capacity;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,high_intensity_aerobic_power,0.7,threshold_capacity,0.6,local_muscular_endurance,0.35,maximum_strength,0.3,recovery_management,0.3,trunk_force_transfer,0.25,performance_preparation,0.1
cycling,event,road_endurance,general_preparation,general_performance,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.8,high_intensity_aerobic_power,0.6,maximum_strength,0.45,local_muscular_endurance,0.45,trunk_force_transfer,0.3,recovery_management,0.2,,
cycling,event,road_endurance,general_preparation,strength_power,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.8,maximum_strength,0.75,high_intensity_aerobic_power,0.6,local_muscular_endurance,0.45,trunk_force_transfer,0.3,recovery_management,0.2,,
cycling,event,road_endurance,general_preparation,speed_movement,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.8,high_intensity_aerobic_power,0.6,maximum_strength,0.45,local_muscular_endurance,0.45,trunk_force_transfer,0.3,recovery_management,0.2,,
cycling,event,road_endurance,general_preparation,conditioning,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,1.0,high_intensity_aerobic_power,0.9,maximum_strength,0.45,local_muscular_endurance,0.45,trunk_force_transfer,0.3,recovery_management,0.2,,
cycling,event,road_endurance,specific_preparation,general_performance,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,threshold_capacity,0.8,high_intensity_aerobic_power,0.7,local_muscular_endurance,0.35,maximum_strength,0.3,trunk_force_transfer,0.25,recovery_management,0.2,,
cycling,event,road_endurance,specific_preparation,strength_power,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,threshold_capacity,0.8,high_intensity_aerobic_power,0.7,maximum_strength,0.6,local_muscular_endurance,0.35,trunk_force_transfer,0.25,recovery_management,0.2,,
cycling,event,road_endurance,specific_preparation,speed_movement,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,threshold_capacity,0.8,high_intensity_aerobic_power,0.7,local_muscular_endurance,0.35,maximum_strength,0.3,trunk_force_transfer,0.25,recovery_management,0.2,,
cycling,event,road_endurance,specific_preparation,conditioning,aerobic_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,1.0,high_intensity_aerobic_power,1.0,local_muscular_endurance,0.35,maximum_strength,0.3,trunk_force_transfer,0.25,recovery_management,0.2,,
cycling,event,road_endurance,competition,general_performance,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,threshold_capacity,0.8,high_intensity_aerobic_power,0.6,trunk_force_transfer,0.25,local_muscular_endurance,0.25,performance_preparation,0.2,maximum_strength,0.2,recovery_management,0.2
cycling,event,road_endurance,competition,strength_power,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,threshold_capacity,0.8,high_intensity_aerobic_power,0.6,maximum_strength,0.5,trunk_force_transfer,0.25,local_muscular_endurance,0.25,performance_preparation,0.2,recovery_management,0.2
cycling,event,road_endurance,competition,speed_movement,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,0.9,threshold_capacity,0.8,high_intensity_aerobic_power,0.6,trunk_force_transfer,0.25,local_muscular_endurance,0.25,performance_preparation,0.2,maximum_strength,0.2,recovery_management,0.2
cycling,event,road_endurance,competition,conditioning,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,1.0,high_intensity_aerobic_power,0.9,trunk_force_transfer,0.25,local_muscular_endurance,0.25,performance_preparation,0.2,maximum_strength,0.2,recovery_management,0.2
cycling,event,road_endurance,transition,general_performance,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.8,high_intensity_aerobic_power,0.6,local_muscular_endurance,0.35,maximum_strength,0.3,recovery_management,0.3,trunk_force_transfer,0.25,performance_preparation,0.1
cycling,event,road_endurance,transition,strength_power,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.8,maximum_strength,0.6,high_intensity_aerobic_power,0.6,local_muscular_endurance,0.35,recovery_management,0.3,trunk_force_transfer,0.25,performance_preparation,0.1
cycling,event,road_endurance,transition,speed_movement,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,0.8,high_intensity_aerobic_power,0.6,local_muscular_endurance,0.35,maximum_strength,0.3,recovery_management,0.3,trunk_force_transfer,0.25,performance_preparation,0.1
cycling,event,road_endurance,transition,conditioning,aerobic_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;aerobic_capacity;threshold_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",aerobic_capacity,1.0,threshold_capacity,1.0,high_intensity_aerobic_power,0.9,local_muscular_endurance,0.35,maximum_strength,0.3,recovery_management,0.3,trunk_force_transfer,0.25,performance_preparation,0.1
cycling,event,time_trial,general_preparation,general_performance,threshold_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,0.95,trunk_force_transfer,0.5,maximum_strength,0.45,local_muscular_endurance,0.45,high_intensity_aerobic_power,0.4,recovery_management,0.2,,
cycling,event,time_trial,general_preparation,strength_power,threshold_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,0.95,maximum_strength,0.75,trunk_force_transfer,0.5,local_muscular_endurance,0.45,high_intensity_aerobic_power,0.4,recovery_management,0.2,,
cycling,event,time_trial,general_preparation,speed_movement,threshold_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,0.95,trunk_force_transfer,0.5,maximum_strength,0.45,local_muscular_endurance,0.45,high_intensity_aerobic_power,0.4,recovery_management,0.2,,
cycling,event,time_trial,general_preparation,conditioning,threshold_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,1.0,high_intensity_aerobic_power,0.7,trunk_force_transfer,0.5,maximum_strength,0.45,local_muscular_endurance,0.45,recovery_management,0.2,,
cycling,event,time_trial,specific_preparation,general_performance,threshold_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,0.8,high_intensity_aerobic_power,0.5,trunk_force_transfer,0.45,local_muscular_endurance,0.35,maximum_strength,0.3,recovery_management,0.2,,
cycling,event,time_trial,specific_preparation,strength_power,threshold_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,0.8,maximum_strength,0.6,high_intensity_aerobic_power,0.5,trunk_force_transfer,0.45,local_muscular_endurance,0.35,recovery_management,0.2,,
cycling,event,time_trial,specific_preparation,speed_movement,threshold_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,0.8,high_intensity_aerobic_power,0.5,trunk_force_transfer,0.45,local_muscular_endurance,0.35,maximum_strength,0.3,recovery_management,0.2,,
cycling,event,time_trial,specific_preparation,conditioning,threshold_capacity,maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,1.0,high_intensity_aerobic_power,0.8,trunk_force_transfer,0.45,local_muscular_endurance,0.35,maximum_strength,0.3,recovery_management,0.2,,
cycling,event,time_trial,competition,general_performance,threshold_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,0.8,trunk_force_transfer,0.45,high_intensity_aerobic_power,0.4,local_muscular_endurance,0.25,performance_preparation,0.2,maximum_strength,0.2,recovery_management,0.2
cycling,event,time_trial,competition,strength_power,threshold_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,0.8,maximum_strength,0.5,trunk_force_transfer,0.45,high_intensity_aerobic_power,0.4,local_muscular_endurance,0.25,performance_preparation,0.2,recovery_management,0.2
cycling,event,time_trial,competition,speed_movement,threshold_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,0.8,trunk_force_transfer,0.45,high_intensity_aerobic_power,0.4,local_muscular_endurance,0.25,performance_preparation,0.2,maximum_strength,0.2,recovery_management,0.2
cycling,event,time_trial,competition,conditioning,threshold_capacity,performance_preparation;maximum_strength;trunk_force_transfer;local_muscular_endurance;threshold_capacity;aerobic_capacity;high_intensity_aerobic_power;recovery_management,"ordinal evidence-informed retrieval weighting; athlete deficits, schedule, safety and external load may lower or omit a category",threshold_capacity,1.0,aerobic_capacity,1.0,high_intensity_aerobic_power,0.7,trunk_force_transfer,0.45,local_muscular_endurance,0.25,performance_preparation,0.2,maximum_strength,0.2,recovery_management,0.2
